================================================================================
MONITEUR MÉMOIRE REFORGER WORKBENCH - 2026-06-09 16:59:13
================================================================================
Intervalle: 1.0s
GPU détecté: AMD Radeon 780M Graphics
================================================================================

[17:04:12] + 299.2s | RAM: 14.71/27.65 GB ( 53.2%) | VRAM: N/A
[17:04:13] + 300.2s | RAM: 14.86/27.65 GB ( 53.8%) | VRAM: N/A
[17:04:14] + 301.2s | RAM: 14.97/27.65 GB ( 54.2%) | VRAM: N/A
[17:04:16] + 302.6s | RAM: 16.57/27.65 GB ( 59.9%) | VRAM: N/A
[17:04:17] + 304.1s | RAM: 17.02/27.65 GB ( 61.6%) | VRAM: N/A
[17:04:20] + 307.0s | RAM: 19.51/27.65 GB ( 70.6%) | VRAM: N/A
[17:04:21] + 308.0s | RAM: 21.34/27.65 GB ( 77.2%) | VRAM: N/A
[17:04:22] + 309.1s | RAM: 23.19/27.65 GB ( 83.9%) | VRAM: N/A
[17:04:23] + 310.1s | RAM: 22.01/27.65 GB ( 79.6%) | VRAM: N/A
[17:04:24] + 311.1s | RAM: 15.25/27.65 GB ( 55.2%) | VRAM: N/A
[17:04:25] + 312.1s | RAM: 15.24/27.65 GB ( 55.1%) | VRAM: N/A
[17:04:26] + 313.1s | RAM: 15.23/27.65 GB ( 55.1%) | VRAM: N/A
[17:04:27] + 314.1s | RAM: 14.99/27.65 GB ( 54.2%) | VRAM: N/A
[17:04:28] + 315.1s | RAM: 15.02/27.65 GB ( 54.3%) | VRAM: N/A
[17:04:29] + 316.1s | RAM: 15.01/27.65 GB ( 54.3%) | VRAM: N/A
[17:04:30] + 317.1s | RAM: 15.04/27.65 GB ( 54.4%) | VRAM: N/A
[17:04:31] + 318.2s | RAM: 15.06/27.65 GB ( 54.5%) | VRAM: N/A
[17:04:32] + 319.2s | RAM: 15.09/27.65 GB ( 54.6%) | VRAM: N/A
[17:04:33] + 320.2s | RAM: 15.13/27.65 GB ( 54.7%) | VRAM: N/A
[17:04:34] + 321.3s | RAM: 15.22/27.65 GB ( 55.0%) | VRAM: N/A
[17:04:35] + 322.3s | RAM: 15.85/27.65 GB ( 57.3%) | VRAM: N/A
[17:04:36] + 323.3s | RAM: 15.85/27.65 GB ( 57.3%) | VRAM: N/A
[17:04:37] + 324.3s | RAM: 15.81/27.65 GB ( 57.2%) | VRAM: N/A
[17:04:38] + 325.3s | RAM: 15.75/27.65 GB ( 57.0%) | VRAM: N/A
[17:04:39] + 326.3s | RAM: 15.72/27.65 GB ( 56.8%) | VRAM: N/A
[17:04:40] + 327.3s | RAM: 15.68/27.65 GB ( 56.7%) | VRAM: N/A
[17:04:41] + 328.4s | RAM: 15.82/27.65 GB ( 57.2%) | VRAM: N/A
[17:04:42] + 329.4s | RAM: 15.59/27.65 GB ( 56.4%) | VRAM: N/A
[17:04:43] + 330.4s | RAM: 15.50/27.65 GB ( 56.1%) | VRAM: N/A
[17:04:44] + 331.4s | RAM: 15.46/27.65 GB ( 55.9%) | VRAM: N/A
[17:04:45] + 332.4s | RAM: 15.43/27.65 GB ( 55.8%) | VRAM: N/A
[17:04:46] + 333.5s | RAM: 15.28/27.65 GB ( 55.3%) | VRAM: N/A
[17:04:47] + 334.5s | RAM: 15.43/27.65 GB ( 55.8%) | VRAM: N/A
[17:04:48] + 335.5s | RAM: 15.25/27.65 GB ( 55.1%) | VRAM: N/A
[17:04:49] + 336.5s | RAM: 15.25/27.65 GB ( 55.1%) | VRAM: N/A
[17:04:51] + 337.6s | RAM: 15.23/27.65 GB ( 55.1%) | VRAM: N/A
[17:04:52] + 338.6s | RAM: 15.20/27.65 GB ( 55.0%) | VRAM: N/A
[17:04:53] + 339.6s | RAM: 15.19/27.65 GB ( 54.9%) | VRAM: N/A
[17:04:54] + 340.6s | RAM: 15.21/27.65 GB ( 55.0%) | VRAM: N/A
[17:04:55] + 341.7s | RAM: 15.17/27.65 GB ( 54.9%) | VRAM: N/A
[17:04:56] + 342.7s | RAM: 15.14/27.65 GB ( 54.8%) | VRAM: N/A
[17:04:57] + 343.7s | RAM: 15.09/27.65 GB ( 54.6%) | VRAM: N/A
[17:04:58] + 344.7s | RAM: 15.06/27.65 GB ( 54.5%) | VRAM: N/A
[17:04:59] + 345.8s | RAM: 14.96/27.65 GB ( 54.1%) | VRAM: N/A
[17:05:00] + 346.8s | RAM: 14.94/27.65 GB ( 54.0%) | VRAM: N/A
[17:05:01] + 347.8s | RAM: 14.91/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:02] + 348.8s | RAM: 14.91/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:03] + 349.8s | RAM: 14.90/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:04] + 350.8s | RAM: 14.90/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:05] + 351.9s | RAM: 14.90/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:06] + 352.9s | RAM: 14.91/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:07] + 353.9s | RAM: 15.07/27.65 GB ( 54.5%) | VRAM: N/A
[17:05:08] + 354.9s | RAM: 14.90/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:09] + 355.9s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:10] + 356.9s | RAM: 14.90/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:11] + 358.0s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:12] + 359.0s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:13] + 360.0s | RAM: 15.05/27.65 GB ( 54.4%) | VRAM: N/A
[17:05:14] + 361.0s | RAM: 14.89/27.65 GB ( 53.8%) | VRAM: N/A
[17:05:15] + 362.1s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:16] + 363.1s | RAM: 14.89/27.65 GB ( 53.8%) | VRAM: N/A
[17:05:17] + 364.1s | RAM: 14.88/27.65 GB ( 53.8%) | VRAM: N/A
[17:05:18] + 365.1s | RAM: 14.90/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:19] + 366.1s | RAM: 14.92/27.65 GB ( 54.0%) | VRAM: N/A
[17:05:20] + 367.2s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:21] + 368.2s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:22] + 369.2s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:23] + 370.2s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:24] + 371.2s | RAM: 14.89/27.65 GB ( 53.8%) | VRAM: N/A
[17:05:25] + 372.2s | RAM: 14.90/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:26] + 373.2s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:27] + 374.3s | RAM: 14.89/27.65 GB ( 53.8%) | VRAM: N/A
[17:05:28] + 375.3s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:29] + 376.3s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:30] + 377.3s | RAM: 14.89/27.65 GB ( 53.8%) | VRAM: N/A
[17:05:31] + 378.3s | RAM: 14.91/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:32] + 379.3s | RAM: 14.89/27.65 GB ( 53.8%) | VRAM: N/A
[17:05:33] + 380.3s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:34] + 381.4s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:35] + 382.4s | RAM: 14.89/27.65 GB ( 53.9%) | VRAM: N/A
[17:05:36] + 383.4s | RAM: 15.54/27.65 GB ( 56.2%) | VRAM: N/A
[17:05:37] + 384.4s | RAM: 16.86/27.65 GB ( 61.0%) | VRAM: N/A
[17:05:38] + 385.5s | RAM: 17.38/27.65 GB ( 62.9%) | VRAM: N/A
[17:05:39] + 386.5s | RAM: 17.23/27.65 GB ( 62.3%) | VRAM: N/A
[17:05:40] + 387.5s | RAM: 17.23/27.65 GB ( 62.3%) | VRAM: N/A
[17:05:41] + 388.5s | RAM: 17.22/27.65 GB ( 62.3%) | VRAM: N/A
[17:05:43] + 389.5s | RAM: 17.22/27.65 GB ( 62.3%) | VRAM: N/A
[17:05:44] + 390.5s | RAM: 17.36/27.65 GB ( 62.8%) | VRAM: N/A
[17:05:45] + 391.6s | RAM: 17.45/27.65 GB ( 63.1%) | VRAM: N/A
[17:05:46] + 392.6s | RAM: 17.46/27.65 GB ( 63.2%) | VRAM: N/A
[17:05:47] + 393.6s | RAM: 17.44/27.65 GB ( 63.1%) | VRAM: N/A
[17:05:48] + 394.7s | RAM: 17.43/27.65 GB ( 63.1%) | VRAM: N/A
[17:05:49] + 395.7s | RAM: 17.43/27.65 GB ( 63.1%) | VRAM: N/A
[17:05:50] + 396.7s | RAM: 19.26/27.65 GB ( 69.7%) | VRAM: N/A
[17:05:51] + 397.8s | RAM: 20.86/27.65 GB ( 75.5%) | VRAM: N/A
[17:05:52] + 398.8s | RAM: 22.13/27.65 GB ( 80.1%) | VRAM: N/A
[17:05:53] + 399.9s | RAM: 23.45/27.65 GB ( 84.8%) | VRAM: N/A
[17:05:54] + 400.9s | RAM: 24.20/27.65 GB ( 87.5%) | VRAM: N/A
[17:05:55] + 401.9s | RAM: 24.68/27.65 GB ( 89.3%) | VRAM: N/A
[17:05:56] + 402.9s | RAM: 24.80/27.65 GB ( 89.7%) | VRAM: N/A
[17:05:57] + 403.9s | RAM: 16.81/27.65 GB ( 60.8%) | VRAM: N/A
[17:05:58] + 404.9s | RAM: 16.95/27.65 GB ( 61.3%) | VRAM: N/A
[17:05:59] + 406.0s | RAM: 16.78/27.65 GB ( 60.7%) | VRAM: N/A
[17:06:00] + 407.0s | RAM: 16.58/27.65 GB ( 60.0%) | VRAM: N/A
[17:06:01] + 408.0s | RAM: 16.56/27.65 GB ( 59.9%) | VRAM: N/A
[17:06:02] + 409.0s | RAM: 16.66/27.65 GB ( 60.3%) | VRAM: N/A
[17:06:03] + 410.1s | RAM: 16.68/27.65 GB ( 60.3%) | VRAM: N/A
[17:06:04] + 411.1s | RAM: 16.73/27.65 GB ( 60.5%) | VRAM: N/A
[17:06:05] + 412.1s | RAM: 16.72/27.65 GB ( 60.5%) | VRAM: N/A
[17:06:06] + 413.1s | RAM: 16.75/27.65 GB ( 60.6%) | VRAM: N/A
[17:06:07] + 414.1s | RAM: 16.77/27.65 GB ( 60.6%) | VRAM: N/A
[17:06:08] + 415.1s | RAM: 17.28/27.65 GB ( 62.5%) | VRAM: N/A
[17:06:09] + 416.1s | RAM: 17.65/27.65 GB ( 63.9%) | VRAM: N/A
[17:06:10] + 417.2s | RAM: 17.75/27.65 GB ( 64.2%) | VRAM: N/A
[17:06:11] + 418.2s | RAM: 17.57/27.65 GB ( 63.6%) | VRAM: N/A
[17:06:12] + 419.2s | RAM: 17.48/27.65 GB ( 63.2%) | VRAM: N/A
[17:06:13] + 420.2s | RAM: 17.79/27.65 GB ( 64.3%) | VRAM: N/A
[17:06:14] + 421.3s | RAM: 18.03/27.65 GB ( 65.2%) | VRAM: N/A
[17:06:15] + 422.3s | RAM: 18.20/27.65 GB ( 65.8%) | VRAM: N/A
[17:06:16] + 423.3s | RAM: 18.46/27.65 GB ( 66.8%) | VRAM: N/A
[17:06:17] + 424.3s | RAM: 18.73/27.65 GB ( 67.8%) | VRAM: N/A
[17:06:18] + 425.4s | RAM: 18.54/27.65 GB ( 67.1%) | VRAM: N/A
[17:06:19] + 426.4s | RAM: 18.49/27.65 GB ( 66.9%) | VRAM: N/A
[17:06:20] + 427.4s | RAM: 18.43/27.65 GB ( 66.7%) | VRAM: N/A
[17:06:21] + 428.4s | RAM: 18.35/27.65 GB ( 66.4%) | VRAM: N/A
[17:06:22] + 429.5s | RAM: 18.06/27.65 GB ( 65.3%) | VRAM: N/A
[17:06:23] + 430.5s | RAM: 17.87/27.65 GB ( 64.6%) | VRAM: N/A
[17:06:25] + 431.5s | RAM: 17.77/27.65 GB ( 64.3%) | VRAM: N/A
[17:06:26] + 432.6s | RAM: 17.71/27.65 GB ( 64.0%) | VRAM: N/A
[17:06:27] + 433.7s | RAM: 17.62/27.65 GB ( 63.7%) | VRAM: N/A
[17:06:28] + 434.7s | RAM: 17.56/27.65 GB ( 63.5%) | VRAM: N/A
[17:06:29] + 435.7s | RAM: 17.49/27.65 GB ( 63.3%) | VRAM: N/A
[17:06:30] + 436.7s | RAM: 17.45/27.65 GB ( 63.1%) | VRAM: N/A
[17:06:31] + 437.7s | RAM: 17.35/27.65 GB ( 62.7%) | VRAM: N/A
[17:06:32] + 438.8s | RAM: 17.29/27.65 GB ( 62.5%) | VRAM: N/A
[17:06:33] + 439.8s | RAM: 17.23/27.65 GB ( 62.3%) | VRAM: N/A
[17:06:34] + 440.8s | RAM: 17.16/27.65 GB ( 62.1%) | VRAM: N/A
[17:06:35] + 441.8s | RAM: 17.10/27.65 GB ( 61.9%) | VRAM: N/A
[17:06:36] + 442.9s | RAM: 17.11/27.65 GB ( 61.9%) | VRAM: N/A
[17:06:37] + 443.9s | RAM: 17.08/27.65 GB ( 61.8%) | VRAM: N/A
[17:06:38] + 444.9s | RAM: 17.06/27.65 GB ( 61.7%) | VRAM: N/A
[17:06:39] + 446.0s | RAM: 17.04/27.65 GB ( 61.6%) | VRAM: N/A
[17:06:40] + 447.0s | RAM: 17.09/27.65 GB ( 61.8%) | VRAM: N/A
[17:06:41] + 448.0s | RAM: 17.08/27.65 GB ( 61.8%) | VRAM: N/A
[17:06:42] + 449.0s | RAM: 17.07/27.65 GB ( 61.7%) | VRAM: N/A
[17:06:43] + 450.0s | RAM: 17.23/27.65 GB ( 62.3%) | VRAM: N/A
[17:06:44] + 451.0s | RAM: 17.38/27.65 GB ( 62.9%) | VRAM: N/A
[17:06:45] + 452.1s | RAM: 17.41/27.65 GB ( 63.0%) | VRAM: N/A
[17:06:46] + 453.1s | RAM: 17.40/27.65 GB ( 62.9%) | VRAM: N/A
[17:06:47] + 454.2s | RAM: 17.49/27.65 GB ( 63.3%) | VRAM: N/A
[17:06:48] + 455.2s | RAM: 17.48/27.65 GB ( 63.2%) | VRAM: N/A
[17:06:49] + 456.2s | RAM: 17.49/27.65 GB ( 63.3%) | VRAM: N/A
[17:06:50] + 457.2s | RAM: 17.44/27.65 GB ( 63.1%) | VRAM: N/A
[17:06:51] + 458.2s | RAM: 17.43/27.65 GB ( 63.0%) | VRAM: N/A
[17:06:52] + 459.2s | RAM: 17.40/27.65 GB ( 62.9%) | VRAM: N/A
[17:06:53] + 460.2s | RAM: 17.37/27.65 GB ( 62.8%) | VRAM: N/A
[17:06:54] + 461.3s | RAM: 17.35/27.65 GB ( 62.8%) | VRAM: N/A
[17:06:55] + 462.3s | RAM: 17.35/27.65 GB ( 62.7%) | VRAM: N/A
[17:06:56] + 463.3s | RAM: 17.30/27.65 GB ( 62.6%) | VRAM: N/A
[17:06:57] + 464.3s | RAM: 17.27/27.65 GB ( 62.5%) | VRAM: N/A
[17:06:58] + 465.3s | RAM: 17.27/27.65 GB ( 62.5%) | VRAM: N/A
[17:06:59] + 466.4s | RAM: 17.25/27.65 GB ( 62.4%) | VRAM: N/A
[17:07:00] + 467.4s | RAM: 17.24/27.65 GB ( 62.4%) | VRAM: N/A
[17:07:01] + 468.4s | RAM: 17.16/27.65 GB ( 62.1%) | VRAM: N/A
[17:07:02] + 469.4s | RAM: 17.16/27.65 GB ( 62.1%) | VRAM: N/A
[17:07:03] + 470.4s | RAM: 17.14/27.65 GB ( 62.0%) | VRAM: N/A
[17:07:04] + 471.4s | RAM: 17.12/27.65 GB ( 61.9%) | VRAM: N/A
[17:07:05] + 472.4s | RAM: 17.11/27.65 GB ( 61.9%) | VRAM: N/A
[17:07:06] + 473.4s | RAM: 17.09/27.65 GB ( 61.8%) | VRAM: N/A
[17:07:07] + 474.5s | RAM: 17.09/27.65 GB ( 61.8%) | VRAM: N/A
[17:07:08] + 475.5s | RAM: 17.23/27.65 GB ( 62.3%) | VRAM: N/A
[17:07:09] + 476.5s | RAM: 17.05/27.65 GB ( 61.7%) | VRAM: N/A
[17:07:10] + 477.5s | RAM: 17.04/27.65 GB ( 61.6%) | VRAM: N/A
[17:07:12] + 478.5s | RAM: 17.03/27.65 GB ( 61.6%) | VRAM: N/A
[17:07:13] + 479.6s | RAM: 17.01/27.65 GB ( 61.5%) | VRAM: N/A
[17:07:14] + 480.6s | RAM: 17.00/27.65 GB ( 61.5%) | VRAM: N/A
[17:07:15] + 481.6s | RAM: 16.92/27.65 GB ( 61.2%) | VRAM: N/A
[17:07:16] + 482.6s | RAM: 16.87/27.65 GB ( 61.0%) | VRAM: N/A
[17:07:17] + 483.6s | RAM: 16.86/27.65 GB ( 61.0%) | VRAM: N/A
[17:07:18] + 484.6s | RAM: 16.85/27.65 GB ( 60.9%) | VRAM: N/A
[17:07:19] + 485.6s | RAM: 16.84/27.65 GB ( 60.9%) | VRAM: N/A
[17:07:20] + 486.7s | RAM: 16.82/27.65 GB ( 60.8%) | VRAM: N/A
[17:07:21] + 487.7s | RAM: 16.82/27.65 GB ( 60.8%) | VRAM: N/A
[17:07:22] + 488.7s | RAM: 16.79/27.65 GB ( 60.7%) | VRAM: N/A
[17:07:23] + 489.7s | RAM: 16.78/27.65 GB ( 60.7%) | VRAM: N/A
[17:07:24] + 490.7s | RAM: 16.75/27.65 GB ( 60.6%) | VRAM: N/A
[17:07:25] + 491.7s | RAM: 16.74/27.65 GB ( 60.5%) | VRAM: N/A
[17:07:26] + 492.7s | RAM: 16.72/27.65 GB ( 60.5%) | VRAM: N/A
[17:07:27] + 493.7s | RAM: 16.73/27.65 GB ( 60.5%) | VRAM: N/A
[17:07:28] + 494.8s | RAM: 16.71/27.65 GB ( 60.4%) | VRAM: N/A
[17:07:29] + 495.8s | RAM: 16.70/27.65 GB ( 60.4%) | VRAM: N/A
[17:07:30] + 496.8s | RAM: 16.68/27.65 GB ( 60.3%) | VRAM: N/A
[17:07:31] + 497.8s | RAM: 16.67/27.65 GB ( 60.3%) | VRAM: N/A
[17:07:32] + 498.8s | RAM: 16.66/27.65 GB ( 60.3%) | VRAM: N/A
[17:07:33] + 499.8s | RAM: 16.66/27.65 GB ( 60.3%) | VRAM: N/A
[17:07:34] + 500.9s | RAM: 16.81/27.65 GB ( 60.8%) | VRAM: N/A
[17:07:35] + 501.9s | RAM: 16.64/27.65 GB ( 60.2%) | VRAM: N/A
[17:07:36] + 502.9s | RAM: 16.62/27.65 GB ( 60.1%) | VRAM: N/A
[17:07:37] + 503.9s | RAM: 16.61/27.65 GB ( 60.1%) | VRAM: N/A
[17:07:38] + 504.9s | RAM: 16.59/27.65 GB ( 60.0%) | VRAM: N/A
[17:07:39] + 505.9s | RAM: 16.58/27.65 GB ( 60.0%) | VRAM: N/A
[17:07:40] + 507.0s | RAM: 16.61/27.65 GB ( 60.1%) | VRAM: N/A
[17:07:41] + 508.0s | RAM: 16.57/27.65 GB ( 59.9%) | VRAM: N/A
[17:07:42] + 509.0s | RAM: 16.55/27.65 GB ( 59.9%) | VRAM: N/A
[17:07:43] + 510.0s | RAM: 16.54/27.65 GB ( 59.8%) | VRAM: N/A
[17:07:44] + 511.0s | RAM: 16.67/27.65 GB ( 60.3%) | VRAM: N/A
[17:07:45] + 512.0s | RAM: 16.75/27.65 GB ( 60.6%) | VRAM: N/A
[17:07:46] + 513.0s | RAM: 16.69/27.65 GB ( 60.4%) | VRAM: N/A
[17:07:47] + 514.0s | RAM: 16.67/27.65 GB ( 60.3%) | VRAM: N/A
[17:07:48] + 515.1s | RAM: 16.65/27.65 GB ( 60.2%) | VRAM: N/A
[17:07:49] + 516.1s | RAM: 16.65/27.65 GB ( 60.2%) | VRAM: N/A
[17:07:50] + 517.2s | RAM: 16.66/27.65 GB ( 60.3%) | VRAM: N/A
[17:07:51] + 518.2s | RAM: 16.65/27.65 GB ( 60.2%) | VRAM: N/A
[17:07:52] + 519.2s | RAM: 16.69/27.65 GB ( 60.4%) | VRAM: N/A
[17:07:53] + 520.2s | RAM: 16.68/27.65 GB ( 60.3%) | VRAM: N/A
[17:07:54] + 521.2s | RAM: 16.66/27.65 GB ( 60.2%) | VRAM: N/A
[17:07:55] + 522.2s | RAM: 16.64/27.65 GB ( 60.2%) | VRAM: N/A
[17:07:56] + 523.3s | RAM: 16.62/27.65 GB ( 60.1%) | VRAM: N/A
[17:07:57] + 524.3s | RAM: 16.60/27.65 GB ( 60.1%) | VRAM: N/A
[17:07:58] + 525.3s | RAM: 16.60/27.65 GB ( 60.0%) | VRAM: N/A
[17:07:59] + 526.3s | RAM: 16.74/27.65 GB ( 60.6%) | VRAM: N/A
[17:08:00] + 527.3s | RAM: 16.58/27.65 GB ( 60.0%) | VRAM: N/A
[17:08:01] + 528.4s | RAM: 16.57/27.65 GB ( 59.9%) | VRAM: N/A
[17:08:02] + 529.4s | RAM: 16.54/27.65 GB ( 59.8%) | VRAM: N/A
[17:08:03] + 530.4s | RAM: 16.53/27.65 GB ( 59.8%) | VRAM: N/A
[17:08:04] + 531.4s | RAM: 16.51/27.65 GB ( 59.7%) | VRAM: N/A
[17:08:05] + 532.4s | RAM: 16.54/27.65 GB ( 59.8%) | VRAM: N/A
[17:08:06] + 533.4s | RAM: 15.90/27.65 GB ( 57.5%) | VRAM: N/A
[17:08:07] + 534.4s | RAM: 15.91/27.65 GB ( 57.5%) | VRAM: N/A
[17:08:08] + 535.5s | RAM: 15.90/27.65 GB ( 57.5%) | VRAM: N/A
[17:08:09] + 536.5s | RAM: 14.20/27.65 GB ( 51.4%) | VRAM: N/A
[17:08:10] + 537.5s | RAM: 12.70/27.65 GB ( 45.9%) | VRAM: N/A
[17:08:11] + 538.5s | RAM: 12.62/27.65 GB ( 45.6%) | VRAM: N/A
[17:08:13] + 539.6s | RAM: 12.63/27.65 GB ( 45.7%) | VRAM: N/A
[17:08:14] + 540.6s | RAM: 12.57/27.65 GB ( 45.5%) | VRAM: N/A
[17:08:15] + 541.6s | RAM: 12.56/27.65 GB ( 45.4%) | VRAM: N/A
[17:08:16] + 542.6s | RAM: 12.43/27.65 GB ( 45.0%) | VRAM: N/A
[17:08:17] + 543.6s | RAM: 12.40/27.65 GB ( 44.9%) | VRAM: N/A
[17:08:18] + 544.6s | RAM: 12.42/27.65 GB ( 44.9%) | VRAM: N/A
[17:08:19] + 545.7s | RAM: 12.37/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:20] + 546.7s | RAM: 12.38/27.65 GB ( 44.8%) | VRAM: N/A
[17:08:21] + 547.7s | RAM: 12.35/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:22] + 548.7s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:23] + 549.7s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:24] + 550.7s | RAM: 12.38/27.65 GB ( 44.8%) | VRAM: N/A
[17:08:25] + 551.8s | RAM: 12.52/27.65 GB ( 45.3%) | VRAM: N/A
[17:08:26] + 552.8s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:27] + 553.8s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:28] + 554.8s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:29] + 555.8s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:30] + 556.8s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:31] + 557.9s | RAM: 12.53/27.65 GB ( 45.3%) | VRAM: N/A
[17:08:32] + 558.9s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:33] + 559.9s | RAM: 12.37/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:34] + 560.9s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:35] + 561.9s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:36] + 563.0s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:37] + 564.0s | RAM: 12.38/27.65 GB ( 44.8%) | VRAM: N/A
[17:08:38] + 565.0s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:39] + 566.0s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:40] + 567.0s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:41] + 568.0s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:42] + 569.0s | RAM: 12.36/27.65 GB ( 44.7%) | VRAM: N/A
[17:08:43] + 570.0s | RAM: 12.45/27.65 GB ( 45.0%) | VRAM: N/A
[17:08:44] + 571.1s | RAM: 12.61/27.65 GB ( 45.6%) | VRAM: N/A
[17:08:45] + 572.1s | RAM: 12.60/27.65 GB ( 45.6%) | VRAM: N/A
[17:08:46] + 573.1s | RAM: 12.58/27.65 GB ( 45.5%) | VRAM: N/A
[17:08:47] + 574.2s | RAM: 12.59/27.65 GB ( 45.5%) | VRAM: N/A
[17:08:48] + 575.2s | RAM: 12.57/27.65 GB ( 45.5%) | VRAM: N/A
[17:08:49] + 576.2s | RAM: 12.59/27.65 GB ( 45.5%) | VRAM: N/A
[17:08:50] + 577.2s | RAM: 12.71/27.65 GB ( 46.0%) | VRAM: N/A
[17:08:51] + 578.2s | RAM: 12.55/27.65 GB ( 45.4%) | VRAM: N/A
[17:08:52] + 579.2s | RAM: 12.55/27.65 GB ( 45.4%) | VRAM: N/A
[17:08:53] + 580.3s | RAM: 12.54/27.65 GB ( 45.4%) | VRAM: N/A
[17:08:54] + 581.3s | RAM: 12.54/27.65 GB ( 45.3%) | VRAM: N/A
[17:08:55] + 582.3s | RAM: 12.54/27.65 GB ( 45.4%) | VRAM: N/A
[17:08:56] + 583.3s | RAM: 12.71/27.65 GB ( 46.0%) | VRAM: N/A
[17:08:57] + 584.3s | RAM: 12.54/27.65 GB ( 45.4%) | VRAM: N/A
[17:08:58] + 585.4s | RAM: 12.55/27.65 GB ( 45.4%) | VRAM: N/A
[17:08:59] + 586.4s | RAM: 12.55/27.65 GB ( 45.4%) | VRAM: N/A
[17:09:00] + 587.4s | RAM: 12.57/27.65 GB ( 45.5%) | VRAM: N/A
[17:09:01] + 588.4s | RAM: 12.56/27.65 GB ( 45.4%) | VRAM: N/A
[17:09:02] + 589.4s | RAM: 12.58/27.65 GB ( 45.5%) | VRAM: N/A
[17:09:03] + 590.4s | RAM: 12.55/27.65 GB ( 45.4%) | VRAM: N/A
[17:09:04] + 591.4s | RAM: 12.55/27.65 GB ( 45.4%) | VRAM: N/A
[17:09:05] + 592.5s | RAM: 12.55/27.65 GB ( 45.4%) | VRAM: N/A
[17:09:06] + 593.5s | RAM: 12.55/27.65 GB ( 45.4%) | VRAM: N/A
[17:09:07] + 594.5s | RAM: 12.55/27.65 GB ( 45.4%) | VRAM: N/A
[17:09:08] + 595.5s | RAM: 12.58/27.65 GB ( 45.5%) | VRAM: N/A
[17:09:10] + 596.6s | RAM: 12.56/27.65 GB ( 45.4%) | VRAM: N/A
[17:09:11] + 597.6s | RAM: 12.56/27.65 GB ( 45.4%) | VRAM: N/A
[17:09:12] + 598.6s | RAM: 12.56/27.65 GB ( 45.4%) | VRAM: N/A
[17:09:13] + 599.6s | RAM: 12.56/27.65 GB ( 45.4%) | VRAM: N/A
[17:09:14] + 600.7s | RAM: 12.53/27.65 GB ( 45.3%) | VRAM: N/A
[17:09:15] + 601.7s | RAM: 12.55/27.65 GB ( 45.4%) | VRAM: N/A
